Date,SPY
2020-09-11,307.6405334472656
2020-09-14,311.69256591796875
2020-09-15,313.2673645019531
2020-09-16,312.0241394042969
2020-09-17,309.27978515625
2020-09-18,305.7192077636719
2020-09-21,302.316650390625
2020-09-22,305.3955383300781
2020-09-23,298.3130798339844
2020-09-24,299.10833740234375
2020-09-25,303.94390869140625
2020-09-28,308.99224853515625
2020-09-29,307.30950927734375
2020-09-30,309.6394348144531
2020-10-01,311.62738037109375
2020-10-02,308.66864013671875
2020-10-05,314.14227294921875
2020-10-06,309.6763916015625
2020-10-07,315.06689453125
2020-10-08,317.8591613769531
2020-10-09,320.6977233886719
2020-10-12,325.8570251464844
2020-10-13,323.7303466796875
2020-10-14,321.6962890625
2020-10-15,321.2987365722656
2020-10-16,321.10455322265625
2020-10-19,316.22265625
2020-10-20,317.48931884765625
2020-10-21,316.8883361816406
2020-10-22,318.6265563964844
2020-10-23,319.7083740234375
2020-10-26,313.8002624511719
2020-10-27,312.7184143066406
2020-10-28,302.02996826171875
2020-10-29,305.0997314453125
2020-10-30,301.9190673828125
2020-11-02,305.3031311035156
2020-11-03,310.69354248046875
2020-11-04,317.6372985839844
2020-11-05,323.8321228027344
2020-11-06,323.75811767578125
2020-11-09,327.82647705078125
2020-11-10,327.3455810546875
2020-11-11,329.77734375
2020-11-12,326.5781555175781
2020-11-13,331.0994567871094
2020-11-16,335.2324523925781
2020-11-17,333.429443359375
2020-11-18,329.41668701171875
2020-11-19,330.80352783203125
2020-11-20,328.5382385253906
2020-11-23,330.5077209472656
2020-11-24,335.8333740234375
2020-11-25,335.3155822753906
2020-11-27,336.24945068359375
2020-11-30,334.7608337402344
2020-12-01,338.42230224609375
2020-12-02,339.1341857910156
2020-12-03,339.0418395996094
2020-12-04,341.9635009765625
2020-12-07,341.26080322265625
2020-12-08,342.25946044921875
2020-12-09,339.1897888183594
2020-12-10,339.07879638671875
2020-12-11,338.68115234375
2020-12-14,337.1648254394531
2020-12-15,341.7231750488281
2020-12-16,342.25946044921875
2020-12-17,344.1733703613281
2020-12-18,342.79901123046875
2020-12-21,341.5733947753906
2020-12-22,340.9977722167969
2020-12-23,341.3041076660156
2020-12-24,342.6319274902344
2020-12-28,345.57537841796875
2020-12-29,344.9161376953125
2020-12-30,345.408203125
2020-12-31,347.1632080078125
2021-01-04,342.4369201660156
2021-01-05,344.7954406738281
2021-01-06,346.85675048828125
2021-01-07,352.0101318359375
2021-01-08,354.01593017578125
2021-01-11,351.6294860839844
2021-01-12,351.7038269042969
2021-01-13,352.6509094238281
2021-01-14,351.41595458984375
2021-01-15,348.8531799316406
2021-01-19,351.5923767089844
2021-01-20,356.45794677734375
2021-01-21,356.7828369140625
2021-01-22,355.52008056640625
2021-01-25,356.9222412109375
2021-01-26,356.3650817871094
2021-01-27,347.6553649902344
2021-01-28,350.645263671875
2021-01-29,343.62548828125
2021-02-01,349.3453063964844
2021-02-02,354.28509521484375
2021-02-03,354.56365966796875
2021-02-04,358.59356689453125
2021-02-05,360.0050354003906
2021-02-08,362.6048278808594
2021-02-09,362.3634338378906
2021-02-10,362.2056579589844
2021-02-11,362.7905578613281
2021-02-12,364.58270263671875
2021-02-16,364.2669372558594
2021-02-17,364.35052490234375
2021-02-18,362.7998352050781
2021-02-19,362.1591491699219
2021-02-22,359.37347412109375
2021-02-23,359.8099670410156
2021-02-24,363.77484130859375
2021-02-25,355.00933837890625
2021-02-26,353.1801452636719
2021-03-01,361.7412109375
2021-03-02,358.9185791015625
2021-03-03,354.1644592285156
2021-03-04,349.7817687988281
2021-03-05,356.216552734375
2021-03-08,354.4430236816406
2021-03-09,359.5035095214844
2021-03-10,361.7412109375
2021-03-11,365.4090576171875
2021-03-12,365.90118408203125
2021-03-15,368.083251953125
2021-03-16,367.61895751953125
2021-03-17,368.8725280761719
2021-03-18,363.50555419921875
2021-03-19,362.83294677734375
2021-03-22,365.7301940917969
2021-03-23,362.8515930175781
2021-03-24,361.0069885253906
2021-03-25,363.0379638671875
2021-03-26,368.88824462890625
2021-03-29,368.70196533203125
2021-03-30,367.7237854003906
2021-03-31,369.21429443359375
2021-04-01,373.2015075683594
2021-04-05,378.5580749511719
2021-04-06,378.3345642089844
2021-04-07,378.7723388671875
2021-04-08,380.5703125
2021-04-09,383.3370056152344
2021-04-12,383.4768371582031
2021-04-13,384.6133728027344
2021-04-14,383.2999267578125
2021-04-15,387.41741943359375
2021-04-16,388.7122802734375
2021-04-19,386.8025817871094
2021-04-20,383.97064208984375
2021-04-21,387.603759765625
2021-04-22,384.0637512207031
2021-04-23,388.2279357910156
2021-04-26,389.038330078125
2021-04-27,388.95458984375
2021-04-28,388.84271240234375
2021-04-29,391.3207092285156
2021-04-30,388.74957275390625
2021-05-03,389.58807373046875
2021-05-04,387.18450927734375
2021-05-05,387.3056640625
2021-05-06,390.39849853515625
2021-05-07,393.2397766113281
2021-05-10,389.3457946777344
2021-05-11,385.8710021972656
2021-05-12,377.6730651855469
2021-05-13,382.2098693847656
2021-05-14,388.07879638671875
2021-05-17,387.0912780761719
2021-05-18,383.75628662109375
2021-05-19,382.7501525878906
2021-05-20,386.86773681640625
2021-05-21,386.5510559082031
